dem_status;station_eoi_code;station_name;component_code;component_name;component_short_name;zone_objective_code1;zone_code1;zone_name1;zone_objective_code2;zone_code2;zone_name2;measurement_code;meas_conf_group;measurement_start_date;measurement_end_date;measurement_method_type;measurement_technique_principle;measurement_equipment;integration_time_frequency;integration_time_unit;height_sampling_point;length_sampling_line;location_sampling_point;sampling_time;sampling_time_unit;calibration_frequency;calibration_unit;calibration_method;calibration_description;body_or_programme
;NL00319;Nieuwdorp-Coudorp;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20100101;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;flow rate check;;EU EoI
;NL00546;Zaanstad-Hemkade;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20130101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00546;Zaanstad-Hemkade;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20120101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00546;Zaanstad-Hemkade;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20120101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00546;Zaanstad-Hemkade;20;Benzene (air);C6H6;;;;;;;100;100;20100101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;3;2;free air flow;15;minute;49;hour;compressed gases;;EU EoI
;NL00546;Zaanstad-Hemkade;21;Toluene (air);C6H5-CH3;;;;;;;100;100;20100101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;3;2;free air flow;15;minute;49;hour;compressed gases;;EU EoI
;NL00546;Zaanstad-Hemkade;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20120101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00546;Zaanstad-Hemkade;464;mp-Xylene (air);mp-C6H4(CH3)2;;;;;;;100;100;20100101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;day;3;2;free air flow;15;minute;49;hour;compressed gases;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;1;Sulphur dioxide (air);SO2;;;;;;;100;100;19980101;;Automatic Analyzer;UV fluorescence;Thermo model 43i SO2 analyser;1;hour;4;3;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20100101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;9;Nitrogen oxides (air);NOX;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;10;Carbon monoxide (air);CO;;;;;;;100;100;19980101;;Automatic Analyzer;Infrared gas filter correlation;THERMO ELECTRON INSTRUMENTS 48c;1;hour;4;3;free air flow;10;second;25;hour;compressed gases;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;38;Nitrogen monoxide (air);NO;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;622;Benzo(ghi)perylene (air+aerosol);Benzo(ghi)perylene;;;;;;;100;100;20120101;;Active Sampler;Gas chromatography + mass spectrometry (GC-MS);DERENDA;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;4406;chrysene (air+aerosol);Chrysene;;;;;;;100;100;20120101;;Active Sampler;Gas chromatography + mass spectrometry (GC-MS);DERENDA;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;5029;Benzo(a)pyrene in PM10 (aerosol);BaP in PM10;;;;;;;100;100;20120101;;Active Sampler;Gas chromatography + mass spectrometry (GC-MS);DERENDA;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;5380;Benzo(bjk)fluoranthene in PM10 (aerosol);Benzo(bjk)fluoranthene in PM10;;;;;;;100;100;20120101;;Active Sampler;Gas chromatography + mass spectrometry (GC-MS);DERENDA;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;5419;Dibenzo(ah)anthracene in PM10 (aerosol);Dibenzo(ah)anthracene in PM10;;;;;;;100;100;20120101;;Active Sampler;Gas chromatography + mass spectrometry (GC-MS);DERENDA;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;5610;Benzo(a)anthracene in PM10 (aerosol);Benzo(a)anthracene in PM10;;;;;;;100;100;20120101;;Active Sampler;Gas chromatography + mass spectrometry (GC-MS);DERENDA;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;5655;indeno_123cd_pyrene in PM10 (aerosol);Indeno(123-cd)pyrene in PM10;;;;;;;100;100;20120101;;Active Sampler;Gas chromatography + mass spectrometry (GC-MS);DERENDA;1;day;3;2;free air flow;1;natural day;1;month;standard solution;;EU EoI
;NL00551;Ijmuiden-Kanaaldijk;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;;;;;;;100;100;20100101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00556;De Rijp-Oostdijkje;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20100101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00561;Badhoevedorp-Sloterweg;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20090201;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00561;Badhoevedorp-Sloterweg;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00561;Badhoevedorp-Sloterweg;9;Nitrogen oxides (air);NOX;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00561;Badhoevedorp-Sloterweg;10;Carbon monoxide (air);CO;;;;;;;100;100;19980101;;Automatic Analyzer;Infrared gas filter correlation;THERMO ELECTRON INSTRUMENTS 48c;1;hour;3;2;free air flow;10;second;25;hour;compressed gases;;EU EoI
;NL00561;Badhoevedorp-Sloterweg;38;Nitrogen monoxide (air);NO;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00561;Badhoevedorp-Sloterweg;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;;;;;;;100;100;20090201;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00564;Hoofddorp-Hoofdweg;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20090601;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00564;Hoofddorp-Hoofdweg;7;Ozone (air);O3;;;;;;;100;100;20130101;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;free air flow;10;second;49;hour;uv lamp (ozone generator);;EU EoI
;NL00564;Hoofddorp-Hoofdweg;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00564;Hoofddorp-Hoofdweg;9;Nitrogen oxides (air);NOX;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00564;Hoofddorp-Hoofdweg;10;Carbon monoxide (air);CO;;;;;;;100;100;19980101;20140101;Automatic Analyzer;Infrared gas filter correlation;THERMO ELECTRON INSTRUMENTS 48c;1;hour;3;2;free air flow;10;second;25;hour;compressed gases;;EU EoI
;NL00564;Hoofddorp-Hoofdweg;38;Nitrogen monoxide (air);NO;;;;;;;100;100;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00565;Oude Meer-Aalsmeerderdijk;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20101101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00565;Oude Meer-Aalsmeerderdijk;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20101101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00565;Oude Meer-Aalsmeerderdijk;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20101101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00565;Oude Meer-Aalsmeerderdijk;10;Carbon monoxide (air);CO;;;;;;;100;100;20101101;20140101;Automatic Analyzer;Infrared gas filter correlation;THERMO ELECTRON INSTRUMENTS 48c;1;hour;3;2;free air flow;10;second;25;hour;compressed gases;;EU EoI
;NL00565;Oude Meer-Aalsmeerderdijk;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20101101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00570;Beverwijk West-Creutzberglaan;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20090801;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00570;Beverwijk West-Creutzberglaan;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;;;;;;;100;100;20090801;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00572;Velsen-Staalstraat;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20110101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00572;Velsen-Staalstraat;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;;;;;;;100;100;20110101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00573;Velsen-Reijndersweg;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20110101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00573;Velsen-Reijndersweg;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;;;;;;;100;100;20110101;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00244;De Rips-Klotterpeellaan;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20100101;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;flow rate check;;EU EoI
;NL00244;De Rips-Klotterpeellaan;35;Ammonia (air);NH3;;;;;;;100;100;20120101;;Automatic Analyzer;conductimetry;ECN - AMOR;1;hour;3;2;free air flow;1;hour;83;hour;standard solution;;
;NL00245;Moerdijk-Julianastraat;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00245;Moerdijk-Julianastraat;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00245;Moerdijk-Julianastraat;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00547;Hilversum-J. Gerardtsweg;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20130101;;Automatic Analyzer;Beta ray attenuation;ESM FH 62I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI
;NL00547;Hilversum-J. Gerardtsweg;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00547;Hilversum-J. Gerardtsweg;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00547;Hilversum-J. Gerardtsweg;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00548;Bussum-Ceintuurbaan;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00548;Bussum-Ceintuurbaan;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00548;Bussum-Ceintuurbaan;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00549;Laren-Jagerspad;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20130101;;Automatic Analyzer;Beta ray attenuation;ESM FH 62I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI
;NL00549;Laren-Jagerspad;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00549;Laren-Jagerspad;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00549;Laren-Jagerspad;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00743;Kootwijkerbroek-Drieenhuizerweg;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20100101;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00644;Cabauw-Wielsekade;1;Sulphur dioxide (air);SO2;;;;;;;100;100;20120101;;Automatic Analyzer;UV fluorescence;Thermo model 43w SO2 analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet+EMEP
;NL00644;Cabauw-Wielsekade;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20120101;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;flow rate check;;EU EoI+EEA EuroAirnet+EMEP
;NL00644;Cabauw-Wielsekade;7;Ozone (air);O3;;;;;;;100;100;20120101;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49w O3 analyser;1;hour;4;3;free air flow;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00644;Cabauw-Wielsekade;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20120101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00644;Cabauw-Wielsekade;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20120101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;
;NL00644;Cabauw-Wielsekade;10;Carbon monoxide (air);CO;;;;;;;100;100;20120101;;Automatic Analyzer;Non-dispersive infrared spectroscopy (NDIR);Thermo model 48w CO analyser;1;hour;3;2;free air flow;10;second;4;day;compressed gases;;EU EoI+EMEP
;NL00644;Cabauw-Wielsekade;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20120101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;4;3;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00644;Cabauw-Wielsekade;1012;Lead in PM2.5 (aerosol);Pb in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1014;Cadmium in PM2.5 (aerosol);Cd in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1015;Nickel in PM2.5 (aerosol);Ni in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1018;Arsenic in PM2.5 (aerosol);As in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1045;Ammonium in PM2.5 (aerosol);NH4+ in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Continous flow analysis (CFA);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1046;Nitrate in PM2.5 (aerosol);NO3- in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Ion chromatography;DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1047;sulphate in PM2.5 (aerosol);SO42- in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Ion chromatography;DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;EU EoI+EEA EuroAirnet+EMEP
;NL00644;Cabauw-Wielsekade;1063;Zinc in PM2.5 (aerosol);Zn in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1629;calcium in PM2.5 (aerosol);Ca2+ in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1631;chloride in PM2.5 (aerosol);Cl- in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Ion chromatography;DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;EU EoI+EEA EuroAirnet+EMEP
;NL00644;Cabauw-Wielsekade;1657;potassium in PM2.5 (aerosol);K+ in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1659;magnesium in PM2.5 (aerosol);Mg2+ in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1668;sodium in PM2.5 (aerosol);Na+  in PM2.5;;;;;;;100;100;20120101;;Active Sampler;Inductive coupled plasma mass spectrometryscopy (ICP-MS);DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00644;Cabauw-Wielsekade;1771;Elemental carbon in PM2.5 (aerosol);EC in PM2.5;;;;;;;100;100;20120101;;Active Sampler;NIOSH;UNKNOWN;1;day;4;3;free air flow;1;natural day;1;month;unknown;;
;NL00644;Cabauw-Wielsekade;1772;Organic carbon in PM2.5 (aerosol);OC in PM2.5;;;;;;;100;100;20120101;;Active Sampler;NIOSH;UNKNOWN;1;day;4;3;free air flow;1;natural day;1;month;unknown;;
;NL00644;Cabauw-Wielsekade;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;;;;;;;100;100;20120101;;Active Sampler;Gravimetric analysis;DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;EU EoI+EEA EuroAirnet+EMEP
